,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating,directors_movieCount,directors_ratingSum,directors_normalizedMovieRank,directors_googleHits,directors_normalizedGoogleRank,directors_normalizedRating
588,tt1562871,Ra.One,2011,26 Oct 2011,Action | Adventure | Sci-Fi,David Benullo | Kanika Dhillon (dialogue) | Kanika Dhillon (screenplay) | Niranjan Iyengar (dialogue) | Shah Rukh Khan (screenplay) | Mushtaq Sheikh (screenplay) | Anubhav Sinha (story),Arjun Rampal | Shah Rukh Khan | Kareena Kapoor | Shahana Goswami,Anubhav Sinha,0.0,6,Ra.One, 26 Oct 2011 , 151 min  ,Action,Hit,2900,"1,61,50,000","1,30,00,00,000","14,73,00,000","52,65,00,000","90,53,00,000","96,68,75,000","1,61,61,55,000","1,53,95,00,000","2,07,38,62,500",22.25,1387.5,4.813159942626953,1521500.0,6.230079889297485,5.836259841918945,6.0,290.0,3.013159990310669,64100.0,1.4681700468063354,3.0566000938415496
589,tt1562872,Zindagi Na Milegi Dobara,2011,15 Jul 2011,Adventure | Comedy | Drama,Farhan Akhtar (dialogue) | Zoya Akhtar (story) | Zoya Akhtar | Reema Kagti (story),Katrina Kaif | Hrithik Roshan | Naseeruddin Shah | Farhan Akhtar,Zoya Akhtar,0.0,6,Zindagi Na Milegi Dobara, 15 Jul 2011 , 154 min  ,Drama,Hit,1400,"1,15,12,000","60,00,00,000","7,52,00,000","27,32,00,000","44,71,00,000","47,66,67,500","76,11,05,000","1,21,12,00,000","1,53,16,10,000",14.5,1035.0,5.922979950904846,1717500.0,5.427340090274812,6.898944914340969,3.0,160.0,3.3684198856353764,98600.0,1.7250499725341797,3.45376992225647
590,tt1572311,Tees Maar Khan,2010,24 Dec 2010,Comedy | Crime | Drama,Vishal Dadlani (lyrics) | Anvita Dutt Guptan (lyrics) | Ashmith Kunder (screenplay) | Shirish Kunder (dialogue) | Shirish Kunder (screenplay) | Shirish Kunder (story),Katrina Kaif | Salman Khan | Akshay Kumar | Farah Khan,Farah Khan,0.0,5,Tees Maar Khan, 24 Dec 2010 , 136 min  ,Comedy,Semi Hit,2200,"95,26,000","45,00,00,000","12,68,00,000","36,49,00,000","48,75,00,000","58,22,39,000","79,51,30,000","82,41,00,000","99,51,45,000",35.666666666666664,2310.0,6.09022331237793,2523333.333333333,7.506213347117107,8.179069836934406,4.0,440.0,7.394740104675293,1060000.0,8.883170127868652,8.78472995758057
591,tt1573072,Housefull,2010,30 Apr 2010,Comedy,Anvita Dutt Guptan (dialogues) | Sajid Khan (screenplay) | Sajid Nadiadwala (story) | Sameer (lyrics) | Vibha Singh (screenplay) | Milap Zaveri (screenplay),Akshay Kumar | Arjun Rampal | Deepika Padukone | Lara Dutta,Sajid Khan,0.0,6,Housefull, 30 Apr 2010 , 156 min  ,Comedy,Hit,1700,"1,18,73,000","47,00,00,000","9,32,00,000","30,97,00,000","47,35,00,000","51,24,17,000","77,43,45,000","98,37,00,000","1,16,30,35,000",27.75,1495.0,4.357310056686401,1543250.0,4.977815091609955,5.750427424907684,4.0,350.0,5.796050071716309,905000.0,7.729119777679442,6.99779987335205
592,tt1573482,Striker,2010,05 Feb 2010,Crime | Drama,Sunita Rajwar (story) | Iqbal Merchant (story) | Chandan Arora (screenplay) | Sunita Rajwar (screenplay) | Sagar Kapoor (dialogues) | Vijay Maurya (dialogues) | Pankaj Saraswat (dialogues) | Nitin Raikwar (lyrics) | Jeetendra Joshi (lyrics) | Prashant Ingole (lyrics),Siddharth | Ankur Vikal | Anupam Kher | Vidya Malvade,Chandan Arora,0.0,1,Striker, 5 Feb 2010 , 126 min  ,Drama,Disaster,200,"1,33,500","11,00,00,000","20,00,000","65,00,000","89,00,000","89,05,000","1,21,93,000","1,23,00,000","1,23,00,000",22.0,770.0,2.2296200394630428,379000.0,1.9743049740791319,2.82600998878479,3.0,60.0,1.0,45900.0,1.332669973373413,1.06380999088287
593,tt1578116,Atithi Tum Kab Jaoge?,2010,05 Mar 2010,Comedy | Drama,Robin Bhatt (screenplay) | Ashwani Dhir | Tushar Hiranandani (screenplay) | Amit Mishra (lyrics),Ajay Devgn | Konkona Sen Sharma | Paresh Rawal | Satish Kaushik,Ashwani Dhir,0.0,4,Atithi Tum Kab Jaoge?, 5 Mar 2010 , 120 min  ,Comedy,Average,1050,"46,84,000","22,00,00,000","2,87,00,000","9,72,00,000","15,79,00,000","14,85,72,000","23,79,49,000","39,58,00,000","43,31,10,000",25.5,1192.5,3.1482350528240204,748200.0,2.926759928464889,3.892387449741362,3.0,220.0,4.789470195770264,5100.0,1.0288900136947632,4.70577001571655
594,tt1578261,Break Ke Baad,2010,26 Nov 2010,Comedy | Drama | Romance,Danish Aslam (story) | Vishal Dadlani (lyrics) | Prasoon Joshi (lyrics) | Renuka Kunzru (story),Deepika Padukone | Imran Khan | Lillete Dubey | Shahana Goswami,Danish Aslam,0.0,2,Break Ke Baad, 26 Nov 2010 , 112 min  ,Rom - Com,Flop,875,"23,57,000","22,00,00,000","2,80,00,000","9,67,00,000","14,20,00,000","16,29,07,000","23,52,07,500","22,95,00,000","28,41,00,000",10.0,585.0,4.400039970874786,1005000.0,6.181925177574158,4.69940996170044,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
595,tt1591615,World Cupp 2011,2009,18 Dec 2009,Crime | Drama | Sport,Ravi Kapoor (story),Ravi Kapoor | Master Sagar Punjabi | Suresh Oberoi | Prem Chopra,Ravi Kapoor,0.0,1,World Cupp 2011, 18 Dec 2009 , 118 min  ,Drama,Disaster,85,"18,900","1,50,00,000","2,50,000","8,00,000","11,25,000","11,20,000","15,75,000","16,75,000","16,75,000",9.0,210.0,1.3260899782180786,610000.0,2.570230007171631,2.65070009231567,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
596,tt1594964,Chase,2010,30 Apr 2010,Action | Crime | Drama,Abhiram Bhadkamkar (additional screenplay & dialogue) | Tanveer Khan (script),Anuj Saxena | Udita Goswami | Tarina Patel | Sameer Kochhar,Jag Mundhra,0.0,1,Chase, 30 Apr 2010 , 102 min  ,Action,Disaster,175,"68,500","42,50,000","8,00,000","26,00,000","35,75,000","35,62,000","48,97,750","50,00,000","50,00,000",9.0,280.0,2.0869600772857666,229000.0,1.587339997291565,2.52415990829468,3.0,60.0,1.0,6710.0,1.0408799648284912,1.00680994987488
597,tt1596723,Click,2010,19 Feb 2010,Drama | Fantasy | Mystery,Sameer Arora (dialogue) | Vivek Buddhakoti (dialogue) | Harish Nayar (story),Shreyas Talpade | Sada | Sneha Ullal | Rehan Khan,Sangeeth Sivan,0.0,1,Click, 19 Feb 2010 , 127 min  ,Horror,Disaster,350,"2,14,000","7,50,00,000","24,00,000","82,00,000","1,15,50,000","1,09,06,000","1,53,61,500","1,62,00,000","1,62,00,000",12.0,480.0,2.9565200805664062,84800.0,1.2153300046920776,2.80772995948792,6.0,270.0,2.776319980621338,11100.0,1.0735599994659424,2.74817991256714
598,tt1605790,Zokkomon,2011,22 Apr 2011,Action | Adventure | Drama,Javed Akhtar (lyrics) | Satyajit Bhatkal (story) | Svati Chakravarty Bhatkal (story) | Lancy Fernandes (story) | Divy Nidhi Sharma (dialogues),Anupam Kher | Manjari Phadnis | Tinnu Anand | Sheeba Chaddha,Satyajit Bhatkal,0.0,1,Zokkomon, 22 Apr 2011 , 105 min  ,Sci Fi / Fantasy,Disaster,350,"1,12,500","10,00,00,000","17,00,000","54,00,000","75,00,000","72,90,000","1,01,25,000","1,13,00,000","1,13,00,000",17.0,623.3333333333334,2.8239433765411377,223833.3333333333,1.8627299666404724,2.747270027796427,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
599,tt1606162,Aakhari Decision,2010,19 Feb 2010,Action | Drama | Thriller,Rohit Karn Batra (story) | Umair Muhajir (dialogue),Paul Sidhu | Sumona Chakravarti | Anant Jog | Nagesh Bhonsle,Deepak Kumar Bandhu,0.0,1,Aakhari Decision, 19 Feb 2010 , 105 min  ,Action,Disaster,25,"9,550","4,00,00,000",None,None,None,None,"6,24,375","6,25,000","6,25,000",5.0,100.0,1.0,0.0,3.0152027458629536,1.0,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
600,tt1606267,Lafangey Parindey,2010,20 Aug 2010,Crime | Drama | Romance,Swanand Kirkire (lyrics) | Gopi Puthran (story),Neil Nitin Mukesh | Deepika Padukone | Vijay Adhav | Manish Chaudhary,Pradeep Sarkar,0.0,3,Lafangey Parindey, 20 Aug 2010 , 155 min  ,Drama,Below Average,950,"34,22,000","19,00,00,000","3,31,00,000","11,45,00,000","17,01,00,000","16,36,67,500","24,25,56,000","30,59,00,000","31,99,25,000",10.0,580.0,4.4374999205271415,1061333.333333333,5.1035802364349365,4.898250023523967,3.0,110.0,2.184210062026977,67500.0,1.4934899806976318,2.2518799304962203
601,tt1607600,Muskurake Dekh Zara,2010,26 Mar 2010,Comedy | Horror | Romance,Anurag Kashyap,Mukesh Bhatt | Rajshree Choudhary | Arijit Sen Gupta | Om Katare,P. Som Shekar,0.0,1,Muskurake Dekh Zara, 23 Apr 2010 , 149 min  ,Rom - Com,Disaster,175,"31,800","3,50,00,000","4,50,000","14,50,000","20,00,000","20,01,000","27,60,000","29,00,000","29,00,000",5.0,120.0,1.3912999629974363,0.0,3.0152027458629536,1.22301995754242,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
602,tt1610418,Prem Kaa Game,2010,26 Feb 2010,Comedy | Drama,Javed Akhtar (lyrics) | Abbas Hirapurwala (dialogue) | B.A. Madhu (screenplay),Arbaaz Khan | Madhuri Bhattacharya | Tara Sharma | Johnny Lever,Ashok Kheny,0.0,1,Prem Kaa Game, 26 Mar 2010 , 132 min  ,Comedy,Disaster,125,"20,200","3,00,00,000","2,75,000","9,25,000","12,60,000","12,85,750","17,51,400","17,75,000","17,75,000",9.666666666666666,316.6666666666667,2.407926638921102,273000.0,2.0529900193214417,2.5824565887451167,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
603,tt1612573,Rokkk,2010,05 Mar 2010,Drama | Horror | Mystery,Rajesh Ranshinge (story) | Haroon Rashid (screenplay),Tanushree Dutta | Udita Goswami | Shaad Randhawa | Sachin Khedekar,Rajesh Ranshinge,0.0,1,Rokkk, 5 Mar 2010 , 119 min  ,Horror,Disaster,275,"1,52,000","5,25,00,000","16,00,000","50,00,000","69,75,000","69,00,000","96,25,500","1,05,00,000","1,05,00,000",9.0,253.33333333333331,1.7688700358072915,152000.0,1.3886966705322266,2.2296566168467202,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
604,tt1612611,Phoonk 2,2010,16 Apr 2010,Drama | Horror | Mystery,Milind Gadagkar,Sudeep | Amruta Khanvilkar | Ahsaas Channa | Anu Ansari,Milind Gadagkar,1.0,2,Phoonk 2, 16 Apr 2010 , 110 min  ,Horror,Flop,675,"12,69,000","8,00,00,000","1,14,00,000","3,72,00,000","5,50,00,000","5,09,64,000","7,53,50,000","9,24,00,000","9,24,00,000",4.0,200.0,3.9347798824310303,0.0,3.0152027458629536,2.67262005805969,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
605,tt1612761,Idiot Box,2010,19 Mar 2010,Comedy | Drama,Ajay Khamosh (dialogues) | Sunanda Mitra | Sameer (lyrics),Sushant Singh | Hrishitaa Bhatt | Milind Gunaji | Upasna Singh,Sunanda Mitra,0.0,1,Idiot Box, 19 Mar 2010 , 136 min  ,Comedy,Disaster,20,"6,350","1,25,00,000","1,00,000","3,25,000","4,25,000","4,51,750","5,90,750","6,25,000","6,25,000",9.333333333333334,213.33333333333331,1.28985329469045,180700.0,1.4627366463343303,1.9988499879837036,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
606,tt1618430,Dum Maaro Dum,2011,22 Apr 2011,Action | Crime | Drama,Charudutt Acharya (dialogue) | Purva Naresh (dialogue) | Shridhar Raghavan (dialogue) | Shridhar Raghavan,Abhishek Bachchan | Bipasha Basu | Rana Daggubati | Prateik,Rohan Sippy,0.0,2,Dum Maaro Dum, 22 Apr 2011 , 130 min  ,Thriller,Flop,1350,"42,68,000","31,00,00,000","5,12,00,000","15,14,00,000","22,89,00,000","25,19,18,000","37,05,53,000","43,54,00,000","51,19,40,000",24.0,1146.6666666666667,3.0620199839274087,770000.0,3.97621488571167,3.685976664225263,4.0,180.0,2.776319980621338,37000.0,1.2663999795913696,2.785850048065189
607,tt1620620,The Japanese Wife,2010,09 Apr 2010,Drama | Romance,Kunal Basu (based on the story by) | Aparna Sen,Rahul Bose | Chigusa Takaku | Raima Sen | Moushumi Chatterjee,Aparna Sen,0.0,1,The Japanese Wife, 9 Apr 2010 , 104 min  ,Drama,Disaster,30,"48,100","1,50,00,000","2,50,000","10,00,000","16,50,000","12,70,000","20,95,500","50,00,000","50,00,000",7.5,175.0,1.2717400193214417,311500.0,1.8001700043678284,2.180845022201535,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
608,tt1620697,Bhavnao Ko Samjho,2010,15 Jan 2010,Action | Comedy | Drama,Pancham Banjara (lyrics) | Sunil Pal,Madhu Acharya | Nitin Anand | Dinesh Bawara | Narendra Bedi,Sunil Pal,0.0,1,Bhavnao Ko Samjho, 15 Jan 2010 , 114 min  ,Comedy,Disaster,20,"4,300","1,00,00,000","50,000","1,50,000","2,00,000","2,13,000","2,84,000","3,20,000","3,20,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
609,tt1620719,Dabangg,2010,10 Sep 2010,Action | Comedy | Crime,Dilip Shukla | Abhinav Kashyap,Salman Khan | Sonakshi Sinha | Vinod Khanna | Dimple Kapadia,Abhinav Kashyap,0.0,8,Dabangg, 10 Sep 2010 , 125 min  ,Action,Blockbuster,1900,"2,50,86,000","41,00,00,000","14,55,00,000","48,94,00,000","81,64,00,000","78,24,03,000","1,27,61,80,500","1,93,37,00,000","2,19,27,00,000",16.0,990.0,5.100480079650879,1240000.0,4.195497512817384,5.72811496257782,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
610,tt1620907,Na Ghar Ke Na Ghaat Ke,2010,12 Mar 2010,Comedy | Drama,Aman Ahmad Jeffery (story) | Alok Upadhyay (screenplay),Om Puri | Paresh Rawal | Neena Gupta | Ravi Kishan,Rahul Aggarwal,0.0,1,Na Ghar Ke Na Ghaat Ke, 12 Mar 2010 , 115 min  ,Comedy,Disaster,325,"1,27,000","5,75,00,000","16,00,000","52,00,000","69,00,000","71,24,000","94,53,000","1,00,00,000","1,00,00,000",18.75,772.5,2.4738450348377232,400250.0,2.373313387235006,2.854449927806852,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
611,tt1625331,Hello Zindagi,2010,05 Mar 2010,Drama | Family,Vivek Gupta (dialogue) | Vivek Gupta (screenplay) | Raja Unnithan (story) | Raja Unnithan,Kitu Gidwani | Milind Gunaji | Neena Gupta | Mrunmayee Lagoo,Raja Unnithan,0.0,1,Hello Zindagi, 5 Mar 2010 , 123 min  ,Drama,Disaster,15,775,"80,00,000","17,500","60,000","60,000","79,800","79,800","80,000","80,000",7.0,150.0,1.2445650100708008,12150.0,1.059260010719299,1.4412350058555647,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
612,tt1627924,Mausam,2011,23 Sep 2011,Drama | Romance,Carl Austin (story) | Pankaj Kapur (screenplay),Shahid Kapoor | Sonam Kapoor | Anupam Kher | Supriya Pathak,Pankaj Kapur,0.0,2,Mausam, 23 Sep 2011 , 165 min  ,Love Story,Flop,1750,"43,18,000","49,00,00,000","6,67,00,000","19,78,00,000","28,02,00,000","33,18,77,000","46,65,48,000","42,44,00,000","53,67,65,000",18.25,812.5,4.1465625166893005,954250.0,4.2789067427317296,4.622322499752045,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
613,tt1629241,Bumm Bumm Bole,2010,14 May 2010,Action | Drama | Thriller,Manisha Korde (screenplay) | Sameer (lyrics) | Irfan Siddiqui (lyrics) | Satish Mutatkar (lyrics),Atul Kulkarni | Rituparna Sengupta | Darsheel Safary | Ziyah Vastani,Priyadarshan,0.0,1,Bumm Bumm Bole, 14 May 2010 , 125 min  ,Drama,Disaster,325,"1,45,000","7,00,00,000","20,00,000","67,00,000","95,00,000","91,79,000","1,30,15,000","1,34,00,000","1,34,00,000",6.0,195.0,1.9171199798583984,54500.0,1.2777600288391109,1.8868099451065048,19.0,1050.0,3.505539894104004,277000.0,3.053329944610596,3.84717988967896
614,tt1629376,7 Khoon Maaf,2011,18 Feb 2011,Drama | Mystery | Thriller,Ruskin Bond (short story) | Matthew Robbins (screenplay) | Vishal Bhardwaj (screenplay) | Gulzar (lyrics) | Ajinkya Iyer (lyrics),Priyanka Chopra | Vivaan Shah | Manuj Bhaskar | Sanjay Verma,Vishal Bhardwaj,0.0,2,7 Khoon Maaf, 18 Feb 2011 , 153 min  ,Thriller,Flop,975,"25,10,000","25,00,00,000","3,31,00,000","10,08,00,000","14,69,00,000","15,91,38,000","23,08,34,000","26,20,00,000","30,07,00,000",36.0,1990.0,4.451089859008789,3130000.0,9.071279525756836,8.13685989379883,5.0,210.0,2.563159942626953,769000.0,6.716519832611084,3.642309904098509
615,tt1629391,Tere Bin Laden,2010,16 Jul 2010,Comedy | Drama,Mohammad Ahmad (dialogue) | Abhishek Sharma (story),Ali Zafar | Pradhuman Singh | Piyush Mishra | Nikhil Ratnaparkhi,Abhishek Sharma,0.0,3,Tere Bin Laden, 16 Jul 2010 , 96 min  ,Comedy,Below Average,375,"10,38,000","9,50,00,000","68,00,000","2,63,00,000","4,42,00,000","4,26,11,000","7,04,24,000","9,88,00,000","11,43,10,000",4.0,190.0,3.6902201175689697,0.0,3.0152027458629536,2.53323006629944,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
616,tt1629424,Trump Card,2010,12 Mar 2010,Action | Drama | Mystery,Arshad Khan (screenplay) | Yawer Rehman (screenplay) | Yawer Rehman (script),Vikrum Kumar | Haidar Ali | Urvashi Chaudhary | Mansi Dovhal,Arshad Khan,0.0,1,Trump Card, 12 Mar 2010 , 137 min  ,Action,Disaster,40,"7,825","1,00,00,000",None,None,None,None,"7,24,500","7,25,000","7,25,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,3.0,60.0,1.0,786000.0,6.843100070953369,2.14024996757507
617,tt1630282,Sahi Dhandhe Galat Bande,2011,19 Aug 2011,Action | Comedy | Drama,Parvin Dabas,Anupam Kher | Sharat Saxena | Parvin Dabas | Vansh Bhardwaj,Parvin Dabas,0.0,1,Sahi Dhandhe Galat Bande, 19 Aug 2011 , 120 min  ,Drama,Disaster,350,"1,03,500","7,50,00,000","15,00,000","46,00,000","65,50,000","62,56,000","89,08,000","96,00,000","96,00,000",18.666666666666668,663.3333333333334,2.447463353474935,234333.33333333328,1.6010966300964355,2.7374633153279637,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
618,tt1630590,Kya Yahi Sach Hai,2011,30 Dec 2011,Crime | Drama | Thriller,Y.P. Singh (story),Gurpreet Chadha | Shalini Chandran | T.K. Chowdhary | Kishore Dhingra,Y.P. Singh,0.0,1,Kya Yahi Sach Hai, 30 Dec 2011 , 105 min  ,Drama,Disaster,100,"18,200","1,50,00,000","2,00,000","6,00,000","8,50,000","8,34,000","11,81,500","15,25,000","15,25,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
619,tt1630613,Soch Lo,2010,27 Sep 2010,Action | Crime | Drama,Prashant Ingole (lyrics) | Charu Moohan (lyrics) | Sartaj Singh Pannu,Barkha Madan | Iris Maity | Nishan Nanaiah | Sartaj Singh Pannu,Sartaj Singh Pannu,0.0,1,Soch Lo, 27 Aug 2010 , 117 min  ,Mystery,Disaster,20,"1,950","2,00,00,000","30,000","95,000","1,25,000","1,26,350","1,66,250","1,80,000","1,80,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
620,tt1633171,Bird Idol,2010,23 Apr 2010,Animation,Dev Goel | Jyotin Goel,,Jyotin Goel,0.0,1,Bird Idol, 23 Apr 2010 , 104 min  ,Animation,Disaster,40,"13,350","2,50,00,000","2,25,000","7,00,000","9,50,000","9,66,000","13,11,000","13,50,000","13,50,000",19.0,550.0,1.9189700484275816,50500.0,1.2571300268173218,1.881985008716585,3.0,120.0,2.4210500717163086,487000.0,4.616889953613281,3.09335994720459
621,tt1633212,Kajraare,2010,15 Oct 2010,Crime | Drama | Romance,Mahesh Bhatt | Shagufta Rafique (dialogue) | Sameer (lyrics),Himesh Reshammiya | Sara Loren | Amrita Singh | Gulshan Grover,Pooja Bhatt,0.0,1,Kajraare, 15 Oct 2010 , 113 min  ,Love Story,Disaster,2,"1,375","12,00,00,000",None,None,None,None,"70,000","70,000","70,000",25.0,1425.0,4.891464948654176,2130000.0,6.49150013923645,6.9175500869750985,5.0,250.0,3.131580114364624,460000.0,4.415860176086426,3.7480800151825
622,tt1637691,Khelein Hum Jee Jaan Sey,2010,03 Dec 2010,Action | Drama | History,Javed Akhtar (lyrics) | Ashutosh Gowariker (screenplay) | Vijay Maurya (dialogue writer) | Raoul Randolf (screenplay),Abhishek Bachchan | Deepika Padukone | Sikander Kher | Maninder Singh,Ashutosh Gowariker,0.0,1,Khelein Hum Jee Jaan Sey, 3 Dec 2010 , 170 min  ,Drama,Disaster,750,"6,79,000","39,00,00,000","95,00,000","3,15,00,000","4,52,00,000","5,09,86,250","7,26,64,000","6,39,00,000","7,66,53,750",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
623,tt1639426,Udaan,2010,16 Jul 2010,Drama,Vikramaditya Motwane | Anurag Kashyap | Satyanshu Singh (Rohan's poems and stories) | Devanshu Singh (Rohan's poems and stories),Rajat Barmecha | Sanjay Gandhi | Ronit Roy | Manjot Singh,Vikramaditya Motwane,0.0,2,Udaan, 16 Jul 2010 , 134 min  ,Drama,Flop,225,"3,89,000","4,50,00,000","28,00,000","1,28,00,000","2,04,00,000","1,79,35,500","2,85,12,000","4,21,00,000","4,28,05,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
624,tt1639426,Udaan,2010,16 Jul 2010,Drama,Vikramaditya Motwane | Anurag Kashyap | Satyanshu Singh (Rohan's poems and stories) | Devanshu Singh (Rohan's poems and stories),Rajat Barmecha | Sanjay Gandhi | Ronit Roy | Manjot Singh,Vikramaditya Motwane,0.0,2,Udaan, 3 Oct 1997 , 127 min  ,Action,Disaster,85,"14,59,000","2,50,00,000","19,00,000","55,00,000","89,00,000","95,15,000","1,53,97,000","2,39,00,000","2,41,53,750",12.0,483.33333333333326,2.82413669427236,120000.0,1.306143323580424,2.7840366363525373,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
