,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating
484,14.666666666666666,526.6666666666666,2.4156334002812705,239333.33333333334,1.6139966646830242,2.72667328516642
485,13.25,502.5,2.8336424827575684,137025.0,1.3500624895095825,2.8144850134849553
486,9.5,375.0,2.6562500596046448,197450.0,1.6757399638493855,2.6602325141429923
487,32.0,1487.5,3.3205475211143494,1179750.0,4.040067493915558,4.625097334384917
488,14.666666666666666,640.0,3.2198098897933956,895633.3333333334,4.4623700976371765,3.9606232643127437
489,48.0,2140.0,3.4048900604248047,2770000.0,8.142560005187987,7.0113000869751
490,9.0,237.5,1.7251150012016296,164050.0,1.8429949879646301,1.938452541828155
491,25.0,953.3333333333334,2.5436166524887085,288566.6666666667,1.741010030110677,2.872000018755594
492,11.666666666666666,553.3333333333334,3.581523338953654,778666.6666666666,4.009750008583069,3.994796713193257
493,23.25,1172.5,4.08449000120163,1226250.0,4.160025089979172,5.128857374191282
494,30.0,1225.0,2.6559374630451202,1179250.0,4.038772433996201,4.24558240175247
495,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
496,26.25,877.5,2.4952800273895264,373000.0,1.9588249623775482,2.9685949683189374
497,4.0,120.0,1.9782600402832031,0.0,3.0152027458629536,1.55754005908966
498,8.5,395.0,3.201085090637207,59550.0,1.1501950025558472,2.90999001264572
499,21.75,842.5,2.8095799386501312,733750.0,2.8894824683666225,3.6781299114227273
500,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
501,16.333333333333332,576.6666666666666,2.578030069669088,448333.3333333333,2.1531699895858765,3.1265165805816633
502,11.333333333333334,323.3333333333333,1.8668466409047444,148333.33333333334,1.3792366584142048,2.2801099618275966
503,10.0,752.5,5.352064907550812,998575.0,4.431373397509257,5.374544858932496
504,17.75,627.5,2.344615012407303,272250.0,1.933026631673177,2.5926025509834276
505,29.75,1595.0,4.689562439918518,1252500.0,4.227745026350021,5.512299895286557
506,4.5,95.0,1.122285008430481,0.0,3.0152027458629536,1.069689989089965
507,6.0,175.0,1.7337000370025635,82500.0,1.4222300052642822,1.8234399557113652
508,14.5,495.0,2.3879899978637695,99250.0,1.252614974975586,2.50495505332947
509,21.25,890.0,2.51640248298645,904750.0,4.108643174171448,3.620467483997345
510,21.25,955.0,3.422837495803833,442250.0,2.1374775171279907,3.5990549921989428
511,21.0,635.0,2.016239941120148,292000.0,1.7498649954795837,2.5764799118041948
512,4.0,200.0,3.9347798824310303,0.0,3.0152027458629536,2.67262005805969
513,20.333333333333332,1070.0,4.3225899537404375,1898000.0,5.892990191777547,6.252223332722981
514,12.5,465.0,2.7401749491691585,635500.0,2.636020004749298,3.494119942188265
515,6.0,130.0,1.163040041923523,8340.0,1.0180799961090088,1.6731599569320699
516,26.75,1552.5,5.0746824741363525,2420000.0,7.239634990692139,7.448357343673705
517,5.5,150.0,1.9782600402832031,47000.0,1.2390700578689575,1.91063004732132
518,15.333333333333334,513.3333333333334,2.425273299217224,608333.3333333334,3.350620031356812,3.0853765805562303
519,11.333333333333334,460.0,2.9898133277893066,158733.33333333334,1.406066656112671,2.935410022735597
520,12.333333333333334,450.0,2.342709938685099,298333.3333333333,1.7662033240000408,2.7718600432078033
521,17.0,970.0,4.951367557048798,687250.0,2.7695225179195404,4.830430030822753
522,8.5,180.0,1.1187900304794312,171950.0,1.440160036087036,1.8884899616241448
523,16.333333333333332,756.6666666666666,2.9451600710550943,178000.0,1.4557700157165527,2.9382899602254233
524,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
525,14.0,495.0,2.193179965019226,247000.0,1.633774995803833,2.611164927482605
526,10.0,305.0,1.9930800199508667,374500.0,1.9626999497413635,2.684579968452455
527,12.666666666666666,470.0,2.901599923769633,133400.0,1.5127800107002258,2.658566713333133
528,16.5,780.0,4.6198650598526,666250.0,3.288273294766744,4.46862995624542
529,19.333333333333332,760.0,2.7286267280578613,464000.0,2.1935866276423135,3.235379934310913
530,5.0,170.0,2.3695650696754456,0.0,3.0152027458629536,1.780555069446565
531,8.0,300.0,2.891586701075236,228000.0,1.5847599903742473,2.9812699953715036
532,12.75,520.0,2.566667526960373,169000.0,1.5778800249099731,2.5673474967479724
533,18.25,1020.0,4.438689887523651,1295500.0,4.338672608137131,5.432542383670805
534,25.0,1162.5,3.670212507247925,515500.0,2.3264475762844086,3.8477399945259076
535,24.75,1167.5,3.1442925333976746,767250.0,2.975907474756241,3.9181473851203927
536,6.0,120.0,1.0,15900.0,1.0375900268554688,1.59134995937347
537,22.333333333333332,1076.6666666666667,3.635070006052653,1540000.0,4.96942663192749,5.334023475646973
538,17.25,820.0,3.5878325700759888,753250.0,2.93978750705719,4.15035253763199
539,19.0,1050.0,4.526886701583862,599000.0,2.5418567657470703,4.45875334739685
540,19.0,926.6666666666666,3.734213352203369,1213000.0,4.125843167304993,4.9097466468811035
541,15.75,575.0,2.427987515926361,521750.0,3.688564896583557,2.86496502161026
542,27.0,1015.0,2.4869174659252167,627200.0,2.6146074533462524,3.3375774621963474
543,10.0,230.0,1.1834250092506409,204000.0,2.0491199493408203,1.6884649991989151
544,11.0,473.3333333333333,2.9858399629592896,389366.6666666667,2.0010499954223633,3.27224334081014
545,15.0,442.5,1.7714974582195282,337000.0,2.1557499965031943,2.3611649274826023
546,4.0,90.0,1.244570016860962,0.0,3.0152027458629536,1.13937997817993
547,21.0,930.0,3.0752049684524536,617000.0,2.5882949829101562,3.6578649282455444
548,9.0,530.0,4.168479959170024,1620000.0,7.265435218811035,5.56632673740387
549,22.0,1122.5,4.127907454967499,2325000.0,6.994555234909058,6.769084930419923
550,10.5,437.5,2.8349750339984894,141000.0,1.7240700125694275,2.537102550268175
551,12.5,615.0,3.28057000041008,438025.0,2.126577466726303,3.5117624998092625
552,12.5,542.5,3.270944982767105,551400.0,2.8932200272878013,3.530975043773652
553,32.0,1466.6666666666667,3.4888333082199097,1600333.3333333333,5.125076572100322,5.339386463165284
554,28.0,1370.0,4.002150058746338,1286275.0,4.314875036478043,5.170182466506955
555,10.5,380.0,2.302779972553253,182600.0,1.4676349759101868,2.578940033912655
556,5.5,120.0,1.2445650100708008,665.0,1.0,1.4243499636650099
557,22.333333333333332,1263.3333333333333,4.97693673769633,1732000.0,5.464746554692586,6.38108992576599
558,30.5,1227.5,3.095794975757599,1229250.0,4.167765021324158,4.569784879684447
559,8.5,290.0,2.4266300201416016,360000.0,1.9252899289131165,2.91035497188568
560,12.0,743.3333333333334,5.605976740519206,1526666.6666666667,6.904260158538818,6.248373349507649
561,10.5,350.0,2.120162546634674,401825.0,2.378726601600647,2.6551925837993626
562,9.0,520.0,4.695650100708008,243000.0,1.623460054397583,4.03150987625122
563,18.75,742.5,2.927537590265274,275250.0,1.7066550254821777,3.071230053901673
564,13.666666666666666,393.3333333333333,1.7354666789372761,96600.0,1.2457733551661174,2.1291699806849165
565,26.5,1310.0,3.559780091047287,881750.0,3.271290004253387,4.3232975602149954
566,35.5,1745.0,3.269289970397949,1032500.0,3.6601949334144592,4.379379868507385
567,18.0,740.0,3.0652201175689697,504000.0,2.2967801094055176,3.48603010177612
568,6.0,130.0,1.163040041923523,8340.0,1.0180799961090088,1.6731599569320699
569,15.25,655.0,3.2251124382019043,568250.0,2.951183319091797,3.5296275615692148
570,11.333333333333334,386.6666666666667,2.1005433003107705,249000.0,1.9601149559020996,2.37198336919149
571,8.0,270.0,2.1820633808771768,53733.333333333336,1.2044950127601624,2.1313466628392566
